"lambda_52","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_53","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_54","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_55","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_56","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_57","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_58","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_59","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_60","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_61","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_62","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_63","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_64","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_65","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_66","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_67","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_68","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_69","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_70","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_71","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_72","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_73","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
